"CLIENTNUM","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Months_Inactive_12_mon","Credit_Limit","Total_Trans_Amt","Total_Trans_Ct"
718896108,48,"F","High School","Unknown","Less than $40K",1,1438.3,5014,84
713723433,52,"F","High School","Single","Less than $40K",1,5721,4188,79
708514383,38,"F","College","Married","Unknown",1,3809,4314,81
716961033,48,"F","High School","Single","Less than $40K",3,3520,3630,78
778819083,41,"F","Doctorate","Married","$40K - $60K",3,1604,2264,47
714773508,54,"F","Graduate","Married","$40K - $60K",4,1632,2532,43
814181433,46,"M","College","Married","$40K - $60K",3,3914,4242,64
711984633,36,"F","Graduate","Married","Less than $40K",2,2328,4373,89
710662158,41,"M","Unknown","Married","$120K +",3,34516,2051,41
711356733,45,"F","Unknown","Single","Less than $40K",2,3883,4667,90
711456108,46,"F","Unknown","Married","$40K - $60K",3,1438.3,2488,44
780727833,51,"F","High School","Single","Less than $40K",4,3229,4526,95
771471708,44,"F","Graduate","Unknown","Less than $40K",1,3080,5097,77
714320358,38,"F","College","Single","Less than $40K",1,2569,4126,56
720700008,50,"F","High School","Single","Less than $40K",1,4517,4686,81
713027058,46,"F","Doctorate","Single","Less than $40K",2,2292,2595,31
778228458,52,"F","Uneducated","Single","Less than $40K",3,2510,4943,70
781137783,40,"M","High School","Unknown","Less than $40K",3,2420,2478,43
719821908,38,"F","High School","Single","Less than $40K",1,2703,2752,43
720537633,44,"F","Doctorate","Married","Less than $40K",3,3047,4961,85
712378983,54,"M","Unknown","Single","$80K - $120K",6,7570,2599,61
763681908,34,"F","Unknown","Married","Less than $40K",2,5795,5674,78
721164483,46,"F","College","Married","$40K - $60K",1,1441,4894,84
715447008,50,"F","Graduate","Married","Less than $40K",3,2999,5119,83
769676358,38,"M","High School","Single","$60K - $80K",1,1438.3,5066,76
710487033,44,"F","High School","Married","$40K - $60K",3,1438.3,4445,78
714197133,51,"F","College","Married","$40K - $60K",3,4762,2811,52
718488783,40,"M","College","Unknown","$40K - $60K",2,4802,4821,66
715663458,51,"F","Unknown","Married","Less than $40K",3,2268,5016,88
717865008,51,"F","Unknown","Married","$40K - $60K",1,1438.3,4425,81
771400608,56,"F","Graduate","Married","Unknown",1,8204,4727,76
708148158,39,"F","Unknown","Married","Unknown",3,1827,4207,86
720589008,47,"F","Doctorate","Unknown","Unknown",3,4072,4317,83
784795083,31,"F","High School","Divorced","Less than $40K",1,1984,4794,73
809844108,48,"M","Doctorate","Single","$60K - $80K",1,8086,4775,78
711521958,51,"F","Unknown","Single","Less than $40K",2,1588,4660,68
711833508,47,"M","High School","Single","$40K - $60K",3,1536,4643,89
713146683,35,"F","High School","Unknown","Unknown",3,4460,5473,79
716968683,46,"F","High School","Single","Unknown",2,11287,5157,72
716279508,48,"M","College","Married","$80K - $120K",3,3430,2639,46
771336783,51,"F","High School","Single","Less than $40K",3,1759,4351,81
717502083,41,"M","Doctorate","Single","$120K +",2,6314,2718,44
714843483,57,"F","Uneducated","Single","Unknown",1,7176,5063,83
709745508,58,"F","Unknown","Divorced","$40K - $60K",4,2295,2140,40
711382458,43,"M","Graduate","Married","$60K - $80K",3,1438.3,2389,49
712190358,48,"F","Uneducated","Married","Less than $40K",3,1843,5199,73
788805858,49,"M","College","Divorced","$40K - $60K",3,2181,4997,89
709102458,47,"M","High School","Single","$80K - $120K",3,4754,2607,41
712533708,43,"M","High School","Single","$80K - $120K",2,11247,4894,85
720326733,55,"M","Graduate","Single","$120K +",3,16258,3761,58
713605908,49,"M","Graduate","Married","$120K +",1,34516,3863,69
711598533,43,"M","High School","Married","$60K - $80K",2,4255,3607,75
795855258,48,"F","College","Single","Less than $40K",3,1438.3,5045,82
826783233,57,"F","High School","Single","Less than $40K",3,3029,4750,89
789228108,56,"F","Graduate","Single","Unknown",2,9091,4378,86
785230083,50,"M","Uneducated","Single","$60K - $80K",2,3318,4905,80
807946833,44,"F","Graduate","Single","Less than $40K",3,1791,2771,36
711011508,43,"F","Graduate","Single","Less than $40K",3,1620,4387,91
718632933,58,"F","College","Single","Less than $40K",5,1552,4731,71
717284133,53,"F","High School","Married","Less than $40K",2,3472,4520,84
711701058,48,"F","Graduate","Married","Less than $40K",2,10973,4892,94
712228458,50,"M","Unknown","Unknown","$120K +",3,25645,4302,63
717146208,59,"F","Graduate","Single","Less than $40K",4,4257,2828,50
719028783,42,"F","Graduate","Married","Less than $40K",3,3422,4486,74
713274183,45,"F","Graduate","Single","Less than $40K",1,4977,4182,85
789218433,33,"F","Unknown","Married","$40K - $60K",3,1438.3,4528,86
790139583,39,"F","Graduate","Divorced","Less than $40K",2,1438.3,4386,64
720218658,40,"F","Unknown","Married","Unknown",3,3369,4501,96
747074058,47,"F","Unknown","Single","Unknown",3,7114,4758,81
719170683,38,"M","Unknown","Single","$80K - $120K",2,10972,4401,73
708753633,45,"F","Doctorate","Married","$40K - $60K",1,1438.3,4462,77
710780883,48,"F","Uneducated","Single","$40K - $60K",2,2446,4610,78
785237958,45,"M","College","Married","$60K - $80K",3,3439,2661,35
711333933,56,"F","Post-Graduate","Single","$40K - $60K",1,3005,4586,72
710797833,50,"F","Graduate","Married","Less than $40K",3,2033,4360,95
720154533,53,"F","Graduate","Unknown","Less than $40K",3,2415,5063,78
719123958,40,"M","Unknown","Divorced","$60K - $80K",2,5051,2137,45
780942633,49,"M","High School","Married","Unknown",1,3519,3552,68
720034983,26,"M","Unknown","Unknown","Less than $40K",1,10254,4258,68
717307158,48,"F","Unknown","Single","Less than $40K",1,1853,5331,79
708876183,51,"M","High School","Single","$60K - $80K",3,28673,3722,69
712660308,44,"F","High School","Single","Less than $40K",3,1895,2472,40
715958583,56,"F","High School","Married","Less than $40K",2,2041,3588,63
771546708,46,"F","Graduate","Single","Less than $40K",2,1438.3,5013,81
711252258,54,"F","High School","Single","Less than $40K",3,1572,4148,54
772585008,48,"F","High School","Married","Unknown",3,3187,5111,90
751143858,59,"F","High School","Single","Unknown",1,7427,4636,91
708824958,50,"F","High School","Single","Less than $40K",1,1460,4265,63
819612933,52,"M","Graduate","Single","$80K - $120K",3,25410,5472,70
712804383,56,"F","College","Married","Less than $40K",1,2143,4684,82
790149483,42,"M","Uneducated","Single","$40K - $60K",3,8566,4195,89
712121508,43,"M","Uneducated","Single","$60K - $80K",2,1438.3,5200,89
778853358,59,"F","College","Single","Less than $40K",3,3297,4783,91
716512383,39,"F","High School","Married","Less than $40K",3,2816,4817,87
823548858,53,"F","Graduate","Married","Unknown",5,10533,2585,48
712144158,53,"F","Graduate","Single","Less than $40K",6,2370,2164,45
824560758,35,"F","Graduate","Single","Less than $40K",3,1678,2475,61
757710783,36,"F","Graduate","Married","Less than $40K",2,1493,2516,63
713081583,51,"F","Unknown","Married","Less than $40K",2,2350,4647,86
710481333,50,"F","High School","Married","Less than $40K",3,2690,2272,57
721060083,42,"F","College","Married","Unknown",1,7226,4653,71
713759583,54,"F","High School","Married","Less than $40K",1,3173,4883,71
717547383,43,"F","Graduate","Married","Less than $40K",3,2890,4233,77
711683358,46,"F","High School","Unknown","Less than $40K",3,3313,2135,44
710044308,40,"F","Graduate","Single","$40K - $60K",2,2625,2480,47
713101383,44,"F","Unknown","Married","$40K - $60K",1,1834,5402,87
757685733,43,"F","Graduate","Single","Less than $40K",2,3226,5066,75
717823383,56,"M","Unknown","Married","$60K - $80K",1,3426,4268,81
796029483,49,"F","Graduate","Married","Less than $40K",3,2174,3890,78
710099358,60,"F","Unknown","Single","$40K - $60K",3,3959,4935,92
713872008,49,"F","High School","Married","Less than $40K",3,2215,4656,72
788802483,47,"F","Uneducated","Unknown","Less than $40K",2,2814,4766,87
817988433,56,"M","Unknown","Single","$60K - $80K",2,6941,4097,78
823554783,44,"F","College","Single","Unknown",1,3269,5022,85
710643183,42,"F","High School","Single","Less than $40K",2,3172,4163,83
779859558,54,"F","High School","Married","Less than $40K",2,2452,2398,29
798238008,36,"F","Uneducated","Married","Less than $40K",1,5070,4644,85
811974483,56,"M","Graduate","Single","$40K - $60K",3,1466,5110,86
778471758,52,"F","Graduate","Married","Less than $40K",3,2427,4663,85
718513233,59,"M","Graduate","Single","$120K +",3,17999,4740,78
718147233,44,"F","High School","Married","$40K - $60K",2,4553,4999,95
713700258,55,"F","Post-Graduate","Married","Unknown",3,2953,4644,79
780670083,39,"F","Unknown","Unknown","$40K - $60K",2,4363,2596,48
711438033,57,"F","Graduate","Married","Less than $40K",3,1894,5750,73
712253058,48,"F","High School","Married","Less than $40K",2,2097,4189,83
713519508,47,"M","High School","Divorced","$60K - $80K",1,1983,5065,80
789992733,50,"F","Unknown","Unknown","Less than $40K",1,2210,4937,75
710110683,52,"M","College","Married","$60K - $80K",1,7879,4844,83
720260433,46,"F","High School","Married","$40K - $60K",3,3336,5577,95
714148758,34,"F","Post-Graduate","Married","Less than $40K",3,1726,5228,68
715522233,45,"F","Doctorate","Single","Less than $40K",6,2917,4878,92
712790358,39,"F","Uneducated","Married","Unknown",3,3023,2219,44
714943233,49,"M","Doctorate","Married","$40K - $60K",2,1915,3911,80
789579033,43,"M","Graduate","Unknown","$40K - $60K",3,4878,5021,84
708952758,41,"F","College","Married","Less than $40K",1,2066,4887,76
721374033,53,"F","High School","Married","$40K - $60K",3,2164,4341,69
808891983,42,"F","Graduate","Unknown","Less than $40K",3,6250,4042,60
794516508,43,"F","High School","Married","Less than $40K",2,1484,4838,81
714032883,45,"M","College","Unknown","$40K - $60K",1,4718,4598,80
778722033,44,"F","Uneducated","Married","Less than $40K",2,2275,5626,77
823578483,44,"F","High School","Single","Less than $40K",1,1438.3,4429,78
715148658,51,"F","Graduate","Married","Less than $40K",3,3683,4684,86
709669533,38,"F","High School","Divorced","Less than $40K",3,2722,4488,88
787467858,43,"M","High School","Married","$80K - $120K",1,34516,4081,54
708671733,48,"M","Graduate","Married","$60K - $80K",3,2072,4091,71
709790058,53,"M","Graduate","Married","$120K +",1,6383,4985,87
712714008,39,"F","Unknown","Married","$40K - $60K",3,2725,4714,81
715191258,47,"F","Unknown","Married","Unknown",2,2675,4138,64
757722708,42,"M","College","Married","$60K - $80K",3,1438.3,4246,83
718086783,50,"M","Uneducated","Married","$120K +",2,13478,4738,56
815253708,46,"F","High School","Divorced","Less than $40K",2,2841,4144,73
715083633,33,"F","Uneducated","Married","Less than $40K",2,1830,5271,76
792098883,37,"M","Doctorate","Single","$120K +",1,2360,3696,82
711873858,43,"M","High School","Married","$60K - $80K",3,3717,4667,91
713931258,56,"F","Graduate","Married","Less than $40K",3,1438.3,1988,42
787591008,42,"M","Uneducated","Divorced","$60K - $80K",1,2289,4955,83
801518958,56,"F","Graduate","Married","Unknown",3,5338,4139,69
713068833,44,"F","Uneducated","Single","Less than $40K",2,1438.3,4687,85
710566533,40,"M","Unknown","Married","$60K - $80K",3,2276,4159,67
789151983,43,"F","Graduate","Unknown","$40K - $60K",3,4091,5244,87
766673433,45,"M","Unknown","Married","$80K - $120K",3,3798,4512,80
807589908,47,"F","Unknown","Married","Less than $40K",2,1778,4189,80
708190158,38,"F","High School","Single","Less than $40K",3,2920,2750,41
784895358,49,"F","Graduate","Married","Less than $40K",3,1938,2870,49
710090133,62,"F","College","Divorced","Less than $40K",3,4049,3908,80
799242033,45,"M","Doctorate","Married","$80K - $120K",3,1438.3,4598,86
719377383,40,"M","College","Single","$60K - $80K",2,10880,4957,90
710371683,51,"M","Doctorate","Married","$60K - $80K",1,3451,4097,67
719926683,41,"M","High School","Divorced","$60K - $80K",2,20749,4754,77
793597833,49,"F","Post-Graduate","Single","Less than $40K",3,2481,4466,69
713739708,61,"M","High School","Single","$60K - $80K",3,2415,4479,71
709389558,33,"F","College","Single","Less than $40K",3,1438.3,4641,85
811907583,45,"F","Uneducated","Single","Unknown",2,7600,4240,67
709087983,35,"F","Doctorate","Single","Less than $40K",2,1438.3,5020,94
712774908,41,"F","High School","Married","Less than $40K",2,2601,5111,83
820639908,48,"F","High School","Married","Unknown",2,2625,4378,81
713497983,49,"M","High School","Single","$60K - $80K",2,5578,3459,53
713489358,52,"F","Graduate","Married","Less than $40K",3,3698,3763,82
711381183,51,"F","Unknown","Married","$40K - $60K",3,1438.3,4485,85
814989933,45,"F","College","Unknown","Less than $40K",2,1795,5575,73
711847833,42,"F","Graduate","Single","Less than $40K",2,1933,4833,71
772837083,41,"M","Graduate","Married","$120K +",3,27169,3906,87
713652783,30,"F","Unknown","Single","Less than $40K",1,2367,5568,90
719202708,54,"F","High School","Married","Less than $40K",2,5642,4633,84
714566133,60,"F","Graduate","Married","Less than $40K",2,3239,4621,91
717553683,52,"F","Unknown","Married","Less than $40K",1,3040,4608,61
814987983,37,"F","College","Single","$40K - $60K",1,3680,4835,77
789588933,44,"M","Graduate","Married","$60K - $80K",1,1787,3912,79
714317058,52,"M","Graduate","Married","$60K - $80K",3,4752,3946,63
772271508,46,"F","Uneducated","Single","Unknown",3,1706,2320,42
716366208,45,"F","Uneducated","Married","Unknown",1,8103,5221,82
710971908,43,"M","High School","Married","$60K - $80K",3,3764,4898,80
711412533,40,"F","High School","Single","Less than $40K",3,5492,2416,45
720593583,39,"F","Doctorate","Divorced","Less than $40K",2,3554,5152,90
720165258,44,"F","High School","Unknown","Less than $40K",3,3170,5357,91
716147658,49,"F","Uneducated","Single","Unknown",3,2464,4739,86
778436283,41,"M","High School","Single","Less than $40K",3,3429,4015,76
711492258,50,"M","Graduate","Married","$60K - $80K",1,2021,5298,71
771106458,54,"F","College","Married","Less than $40K",5,2444,4609,61
713183508,39,"F","High School","Married","Unknown",3,2751,4861,82
710832108,52,"F","Unknown","Single","$40K - $60K",3,9017,4552,81
719940483,51,"F","Graduate","Married","$40K - $60K",2,2107,4841,88
715207458,46,"F","Unknown","Single","Less than $40K",2,2029,4802,90
716839983,48,"M","College","Married","$120K +",3,32777,4520,75
781073733,50,"M","Graduate","Married","$120K +",3,4607,4793,88
757594083,52,"F","Unknown","Married","Unknown",4,23486,4530,74
764496708,54,"F","High School","Married","Unknown",3,1997,4961,82
714080433,40,"F","College","Married","$40K - $60K",3,3144,4758,67
757675158,47,"F","Post-Graduate","Divorced","$40K - $60K",2,2725,4904,85
715361433,53,"F","High School","Single","Less than $40K",2,1874,4194,78
778191933,45,"M","Uneducated","Single","$120K +",3,7135,2305,42
718792758,35,"F","Uneducated","Married","Unknown",3,3379,5121,80
709738008,48,"F","Unknown","Married","$40K - $60K",6,2804,5033,81
799020258,44,"M","Uneducated","Divorced","$60K - $80K",1,16553,4797,82
718152333,41,"F","Doctorate","Single","Unknown",3,2246,3607,51
716324583,42,"F","Uneducated","Single","Unknown",4,2875,4577,81
720887058,51,"F","Unknown","Married","Unknown",2,3668,4753,87
714825408,45,"F","High School","Single","$40K - $60K",3,2853,4971,65
788620083,50,"F","Graduate","Single","Less than $40K",2,2382,4563,89
719490108,54,"F","Graduate","Single","Less than $40K",3,2830,4854,74
709044183,47,"F","Unknown","Married","Unknown",3,24987,3995,64
756944133,52,"F","Graduate","Married","Less than $40K",1,3705,4452,89
785285883,49,"F","Graduate","Single","Less than $40K",3,1675,2622,53
779770683,47,"F","Uneducated","Divorced","$40K - $60K",3,1439,5047,79
718510983,54,"F","Unknown","Single","$40K - $60K",3,4440,3720,89
710322033,52,"F","High School","Married","Less than $40K",1,2563,4515,77
710560008,46,"F","High School","Married","Less than $40K",3,1896,4588,75
711298458,39,"F","Unknown","Married","Less than $40K",2,2190,2338,40
789164283,55,"F","Uneducated","Married","Less than $40K",1,2596,4726,87
715773783,44,"F","Graduate","Single","$40K - $60K",3,4196,2558,38
779158533,43,"F","Uneducated","Single","Less than $40K",3,1616,4774,74
720463833,42,"M","Uneducated","Single","$60K - $80K",1,6618,5022,76
712747758,50,"F","Uneducated","Single","Less than $40K",2,2477,2037,43
771067308,38,"F","High School","Single","$40K - $60K",1,3040,5616,73
750995508,41,"M","Unknown","Single","$60K - $80K",3,4697,1679,29
716171358,51,"M","College","Married","$40K - $60K",3,4436,4460,85
794637333,44,"F","Graduate","Divorced","Less than $40K",2,13138,3881,77
718437033,46,"M","Uneducated","Unknown","$60K - $80K",3,1438.3,2527,38
718492908,38,"F","College","Married","Less than $40K",2,3297,4636,86
716033508,46,"M","Graduate","Single","$60K - $80K",3,6272,4514,66
717603858,54,"M","College","Single","$40K - $60K",2,5608,4325,77
714741933,42,"M","Unknown","Married","$60K - $80K",1,9906,4033,76
716558283,30,"F","Graduate","Married","Less than $40K",2,1621,5247,84
719022558,49,"F","Uneducated","Married","Less than $40K",3,2305,5106,74
717334233,54,"F","Uneducated","Single","$40K - $60K",3,9525,4804,79
709222008,41,"M","Unknown","Single","$80K - $120K",3,4742,2422,41
719192808,51,"M","Graduate","Single","$120K +",1,3168,4674,71
719281533,37,"F","College","Married","Less than $40K",1,2939,5076,84
710877108,44,"F","High School","Divorced","Less than $40K",1,2724,4171,75
714155283,46,"F","Unknown","Married","Unknown",3,6990,4861,77
771214083,45,"M","High School","Unknown","$60K - $80K",2,1870,4891,65
770581983,55,"F","Graduate","Married","$40K - $60K",1,1438.3,4885,88
718742808,55,"F","High School","Married","$40K - $60K",4,4629,2877,49
710257683,50,"M","Graduate","Single","$120K +",2,34516,4520,73
721426383,36,"F","Unknown","Single","Less than $40K",3,1558,2424,40
721041483,45,"M","Doctorate","Married","$60K - $80K",2,13093,2032,39
719922558,45,"F","Unknown","Divorced","$40K - $60K",2,1438.3,5346,84
715072533,41,"F","Unknown","Unknown","$40K - $60K",6,4451,4456,75
716214108,44,"M","Uneducated","Single","$60K - $80K",2,6426,4892,80
772216833,47,"F","Graduate","Single","Less than $40K",2,2761,4510,88
708553008,38,"F","High School","Single","$40K - $60K",2,2148,4711,64
778880358,49,"F","Graduate","Divorced","$40K - $60K",3,2485,4208,71
720258183,39,"F","Graduate","Single","$40K - $60K",3,3394,5421,75
720689583,50,"F","High School","Married","$40K - $60K",3,3367,5657,91
758168133,50,"F","High School","Married","$40K - $60K",3,4154,4325,86
716322783,47,"F","Unknown","Married","Less than $40K",2,2154,4538,74
711118083,54,"F","Graduate","Divorced","Less than $40K",2,2506,4504,80
709591533,46,"F","College","Divorced","Less than $40K",1,1774,3474,60
794556333,43,"F","Unknown","Single","Unknown",3,3287,5236,77
771630783,42,"F","High School","Married","Unknown",1,1821,4786,87
708672708,49,"M","High School","Unknown","$80K - $120K",3,34516,3990,65
715590258,45,"F","Uneducated","Single","$40K - $60K",1,3918,4700,69
714241083,49,"F","Graduate","Married","Unknown",1,5455,4349,58
708416433,41,"F","High School","Single","Less than $40K",3,2372,2499,41
779183958,45,"F","Graduate","Single","Less than $40K",3,1492,2469,38
709061658,44,"F","Graduate","Single","Less than $40K",2,1550,4534,87
717384183,58,"F","Graduate","Single","Less than $40K",3,2669,4863,79
778921908,42,"M","College","Single","$60K - $80K",3,3311,4559,80
714745608,51,"F","High School","Single","Less than $40K",4,3068,5524,71
709200633,55,"F","Graduate","Single","Unknown",4,2721,5443,73
714714558,37,"F","Uneducated","Single","$40K - $60K",3,3050,4698,75
801363633,60,"F","Graduate","Married","Unknown",2,3356,5200,81
778847808,42,"F","Graduate","Married","$40K - $60K",2,2647,4911,82
713015433,50,"F","Unknown","Married","Less than $40K",4,2407,4543,71
711666708,52,"F","High School","Married","Unknown",3,2233,2888,50
809631483,42,"M","Post-Graduate","Unknown","$80K - $120K",1,32106,4452,83
808967883,48,"F","Unknown","Married","Less than $40K",1,2089,5069,76
710532258,48,"F","High School","Divorced","Less than $40K",1,2185,4906,83
812235108,44,"F","Graduate","Unknown","Less than $40K",3,4057,4301,58
817293258,44,"F","College","Married","$40K - $60K",1,3183,4017,63
714695883,45,"F","Uneducated","Unknown","Less than $40K",2,2699,4071,75
738062658,57,"M","Graduate","Single","$80K - $120K",3,17096,4231,62
709518858,50,"F","Graduate","Married","Less than $40K",1,2897,4891,87
819634233,46,"F","Graduate","Unknown","Less than $40K",2,6568,1507,33
711272058,40,"F","Graduate","Married","Unknown",3,1622,4216,71
716262708,51,"F","College","Single","Less than $40K",3,1438.3,4447,71
708928008,34,"F","High School","Single","$40K - $60K",3,1677,4035,87
765755283,48,"F","Graduate","Married","Unknown",1,7884,4588,74
711922158,57,"F","Graduate","Married","Less than $40K",3,1860,5109,62
773177358,48,"F","Graduate","Married","Unknown",2,8074,5372,93
779638983,47,"F","Graduate","Married","Less than $40K",3,2124,4592,83
708723858,48,"F","Graduate","Single","Less than $40K",1,3413,3843,67
712184133,41,"F","Graduate","Married","Less than $40K",3,2178,5089,80
709948233,47,"F","Uneducated","Single","Unknown",4,2446,5347,87
709415583,37,"F","Unknown","Single","Less than $40K",1,3967,4490,66
714005508,45,"F","Graduate","Married","Unknown",2,4146,4323,64
712407033,26,"F","Uneducated","Unknown","Unknown",2,34516,4174,59
716333283,58,"F","Unknown","Unknown","Less than $40K",2,1869,5269,80
715534083,46,"F","College","Single","Unknown",3,2168,4043,73
789492558,49,"F","College","Married","Less than $40K",2,2096,4926,82
770929383,41,"M","Graduate","Single","$60K - $80K",1,7293,4828,82
708890133,46,"F","College","Married","Unknown",2,1438.3,4659,74
788595183,42,"M","Graduate","Single","$40K - $60K",1,1438.3,3499,80
713167383,57,"F","High School","Single","Less than $40K",2,2298,5154,81
717704433,48,"F","Unknown","Single","Unknown",2,3829,4313,85
718590183,58,"F","Doctorate","Married","Less than $40K",3,1517,5067,69
719019483,46,"F","College","Unknown","Less than $40K",3,13427,4266,63
710401458,53,"M","Unknown","Married","$80K - $120K",2,16747,4350,76
720783558,58,"F","Graduate","Married","Unknown",3,9926,4937,73
772364358,54,"F","High School","Unknown","Less than $40K",1,2691,4413,80
719868183,42,"F","High School","Married","$40K - $60K",3,1456,2843,42
709388058,43,"F","Graduate","Single","Less than $40K",3,2005,4906,80
717004533,35,"F","High School","Married","Less than $40K",3,4790,4544,81
714969183,46,"F","Unknown","Married","Less than $40K",3,3123,4117,76
720837708,42,"F","College","Unknown","Less than $40K",2,5471,5103,94
759947433,53,"M","Graduate","Married","$120K +",2,13670,4812,81
767404083,52,"M","Graduate","Single","$60K - $80K",3,3460,2355,47
781926633,48,"M","Uneducated","Married","$40K - $60K",3,3202,4675,88
772127508,31,"F","Uneducated","Married","Less than $40K",2,1438.3,2614,49
720518283,50,"M","Post-Graduate","Single","$60K - $80K",3,2296,5483,77
715380483,54,"F","Unknown","Single","Less than $40K",3,1476,4462,75
789296133,35,"F","Doctorate","Single","Unknown",1,12287,4601,65
711029358,41,"F","Unknown","Single","Less than $40K",3,2470,5011,61
712615008,46,"M","Graduate","Unknown","$120K +",3,24431,3457,66
816826008,41,"M","Unknown","Married","Less than $40K",1,1950,4630,84
715488483,49,"F","Graduate","Married","Less than $40K",3,6615,4575,75
717759783,47,"F","Unknown","Single","Unknown",3,5756,5298,72
796083783,55,"F","College","Single","Unknown",0,1438.3,2278,57
709925733,32,"F","Unknown","Single","Less than $40K",3,1438.3,5099,80
715309083,50,"F","Graduate","Married","Less than $40K",3,1912,4851,87
778441533,45,"F","High School","Single","Unknown",2,4549,2240,34
715891533,45,"F","Graduate","Unknown","Less than $40K",2,1979,5458,84
788848458,40,"F","Unknown","Married","$40K - $60K",1,2803,5089,71
708399858,45,"F","High School","Married","Less than $40K",2,2548,4747,77
711944733,45,"F","High School","Married","Less than $40K",2,1457,5401,93
712683633,32,"F","Unknown","Married","Less than $40K",3,1438.3,2464,37
785487783,59,"F","Graduate","Single","$40K - $60K",2,1980,5350,96
718951683,48,"F","Graduate","Married","Less than $40K",3,2216,4763,83
718329183,57,"F","Graduate","Divorced","$40K - $60K",3,4262,3943,75
788960658,42,"F","Uneducated","Married","Less than $40K",2,2573,4649,88
713120433,55,"F","High School","Married","$40K - $60K",2,5431,4569,82
720980958,43,"F","Uneducated","Married","Less than $40K",3,3092,4797,87
709606158,37,"F","Graduate","Married","Less than $40K",3,2984,4878,86
714168183,48,"F","Uneducated","Married","Unknown",3,2186,4629,77
712524858,34,"M","Graduate","Single","Less than $40K",6,2669,4314,74
815072283,50,"F","Graduate","Married","Less than $40K",3,1789,5110,75
715980258,36,"F","Doctorate","Single","Less than $40K",2,2835,4811,77
788715483,44,"F","Graduate","Single","Less than $40K",2,1558,4805,86
809276808,47,"M","Graduate","Single","$80K - $120K",1,7299,4678,83
708885558,56,"F","High School","Single","Less than $40K",5,3556,2220,45
789373683,45,"F","Graduate","Married","Less than $40K",2,1438.3,4976,70
714216858,35,"F","Unknown","Single","Unknown",1,1507,4679,85
719150658,51,"F","Graduate","Married","Unknown",3,7551,2977,46
712302783,38,"F","Uneducated","Single","Less than $40K",3,2468,4426,76
799717458,42,"F","Unknown","Married","Less than $40K",3,2515,4025,74
716354883,59,"F","Graduate","Unknown","Unknown",3,9076,3048,53
719601708,45,"M","College","Single","$60K - $80K",1,10699,5052,61
720150858,34,"M","High School","Married","$80K - $120K",2,1439,2932,44
824915208,44,"F","Doctorate","Married","Unknown",1,7212,5169,82
798777708,54,"F","High School","Single","$40K - $60K",4,3089,5237,75
805229133,46,"M","Unknown","Unknown","$80K - $120K",2,11250,4514,70
716365233,53,"F","College","Married","Less than $40K",3,1665,4881,75
796544133,54,"M","College","Single","$120K +",3,2456,4468,84
778143183,47,"M","Graduate","Married","$60K - $80K",2,11773,5098,58
717011958,43,"F","Graduate","Single","$40K - $60K",1,1438.3,4494,82
778264008,41,"F","College","Single","$40K - $60K",1,3104,4699,77
789507408,48,"F","College","Unknown","Unknown",6,2337,5203,90
788842008,50,"F","Uneducated","Married","Less than $40K",2,4060,5173,87
714742758,42,"F","Uneducated","Single","Less than $40K",2,3428,4751,87
717742908,44,"M","Unknown","Married","$40K - $60K",1,12967,4520,74
712874433,45,"M","Unknown","Single","Less than $40K",1,2326,5413,90
711092658,39,"F","Graduate","Married","Unknown",2,4376,2862,52
720299283,46,"M","Uneducated","Married","$60K - $80K",2,12745,4380,80
719237058,39,"M","Doctorate","Single","$60K - $80K",2,1790,4498,96
719671383,40,"F","Uneducated","Unknown","Less than $40K",3,2969,4109,70
788290383,43,"M","Doctorate","Single","$40K - $60K",6,4970,4436,83
779701983,49,"F","Graduate","Single","$40K - $60K",3,5400,4643,80
779247483,46,"F","Uneducated","Unknown","Unknown",2,2069,2754,55
767093133,52,"F","Unknown","Married","Unknown",2,3192,4191,80
717979008,48,"F","Unknown","Single","Less than $40K",2,2105,4833,81
712132383,44,"M","College","Single","$80K - $120K",2,1876,5056,82
772306383,57,"F","Unknown","Unknown","Less than $40K",3,1462,2299,42
714469008,40,"F","Unknown","Single","$40K - $60K",3,2351,5115,84
812446158,54,"F","Uneducated","Single","Less than $40K",2,1719,4869,65
779401233,47,"F","Uneducated","Single","$40K - $60K",1,1438.3,5216,78
784994883,26,"F","Unknown","Married","Less than $40K",2,2516,4746,75
721080183,33,"F","Graduate","Single","$40K - $60K",2,4883,4613,82
712572858,38,"M","High School","Single","$80K - $120K",1,3413,3831,45
719759733,59,"F","Unknown","Single","$40K - $60K",4,1852,2851,49
780371433,35,"F","Graduate","Married","Unknown",3,3339,4725,83
822170733,45,"F","College","Single","Less than $40K",3,3785,2401,54
708224133,61,"M","Uneducated","Single","$40K - $60K",2,2228,4431,71
719299533,55,"F","Unknown","Unknown","Less than $40K",3,3626,2954,42
780633483,58,"F","Graduate","Married","$40K - $60K",2,2194,4962,81
771356508,41,"F","Graduate","Married","Less than $40K",3,2665,4500,71
823629333,42,"M","Uneducated","Married","$40K - $60K",4,2444,4220,50
712961658,45,"F","Uneducated","Married","Less than $40K",1,3335,5321,78
710464683,45,"F","Post-Graduate","Married","Less than $40K",3,2726,5578,89
716688183,51,"F","High School","Married","Less than $40K",3,1665,2878,45
789082758,40,"F","High School","Married","Less than $40K",3,2734,4981,90
