"CLIENTNUM","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Months_Inactive_12_mon","Credit_Limit","Total_Trans_Amt","Total_Trans_Ct"
712453308,46,"M","High School","Divorced","$40K - $60K",2,15034,7737,84
721008933,44,"F","Graduate","Divorced","$40K - $60K",1,3107,7535,87
720859533,52,"F","High School","Single","$40K - $60K",1,12214,8426,105
789556533,52,"M","Graduate","Married","$80K - $120K",2,23070,8070,81
717656433,50,"F","Graduate","Single","Less than $40K",2,2167,7199,83
792524358,55,"M","High School","Single","$80K - $120K",1,34516,7917,95
801380808,44,"M","Doctorate","Married","$80K - $120K",2,25894,4847,49
716329383,46,"F","Graduate","Single","Less than $40K",2,3138,4724,56
713872833,54,"F","Graduate","Single","$40K - $60K",1,10753,7302,80
708535158,39,"M","Post-Graduate","Unknown","$80K - $120K",1,9959,8505,86
717248583,43,"F","College","Married","Less than $40K",2,11362,7849,88
713087958,53,"M","High School","Divorced","$120K +",3,34516,7919,85
721495458,44,"M","Graduate","Married","$60K - $80K",1,20001,8094,96
786097158,48,"M","High School","Married","$40K - $60K",3,8786,8575,92
715327683,45,"F","Post-Graduate","Single","Less than $40K",3,4477,4996,55
715599633,51,"M","College","Married","$80K - $120K",3,34516,7686,89
718958583,44,"M","Post-Graduate","Single","$80K - $120K",3,2367,4506,59
715037133,40,"M","Doctorate","Unknown","Less than $40K",1,4587,7479,83
818767458,41,"M","Graduate","Married","$120K +",3,6565,7729,97
712075083,50,"M","High School","Single","$120K +",3,6982,4830,50
772404633,49,"M","Graduate","Married","$80K - $120K",1,34516,7734,74
713302758,49,"M","Graduate","Married","$120K +",4,14646,8160,92
717859233,41,"M","Graduate","Married","$80K - $120K",3,12578,8362,82
718292283,52,"F","High School","Single","$40K - $60K",3,3416,8254,75
713197308,42,"M","Graduate","Married","$60K - $80K",2,6224,7612,82
789175683,49,"F","College","Married","Less than $40K",3,10741,8352,71
811700058,41,"M","Graduate","Single","$60K - $80K",3,34516,4822,57
720164358,53,"F","Graduate","Single","$40K - $60K",3,6058,4754,60
721486908,51,"F","High School","Single","Less than $40K",1,7645,7710,75
712570458,51,"F","High School","Married","Less than $40K",1,5625,7890,75
712058133,54,"F","College","Single","Less than $40K",3,2274,7735,74
708153558,46,"M","Doctorate","Divorced","$120K +",2,34516,7936,101
709893858,43,"M","Post-Graduate","Married","$40K - $60K",2,9422,4633,58
711854808,41,"M","High School","Married","$120K +",2,34516,4734,57
720891633,53,"F","High School","Single","Less than $40K",1,3199,4805,59
715839708,51,"M","Graduate","Married","$120K +",3,34516,7111,82
769152783,60,"F","High School","Single","Less than $40K",6,8141,5043,53
802675983,42,"F","Graduate","Married","Less than $40K",3,3794,7872,80
712716108,46,"F","Graduate","Single","Less than $40K",1,5785,7950,86
812794983,41,"F","College","Married","Less than $40K",2,4086,7932,87
779315508,43,"M","Post-Graduate","Single","$40K - $60K",2,9043,4638,48
740065833,47,"F","Graduate","Single","Less than $40K",2,11128,8526,93
721063533,51,"M","Graduate","Single","$40K - $60K",3,3062,7289,75
780064983,44,"M","Graduate","Married","$80K - $120K",1,34516,7665,86
718046433,53,"F","Graduate","Unknown","Less than $40K",2,2199,7342,86
715298808,40,"M","High School","Divorced","$40K - $60K",3,7566,7570,88
709497108,44,"F","High School","Married","Less than $40K",1,6633,8396,106
719178183,50,"M","Graduate","Married","$80K - $120K",3,34516,8186,85
789560433,49,"M","Post-Graduate","Single","$60K - $80K",4,14895,5147,53
712931733,49,"F","Graduate","Single","Less than $40K",1,2636,7136,82
771097683,43,"M","High School","Single","$120K +",2,10896,4935,58
713824983,43,"F","High School","Married","Less than $40K",1,8401,7697,98
714821433,45,"F","College","Married","Less than $40K",1,2737,7587,80
719623083,33,"F","Doctorate","Unknown","Less than $40K",3,15987,8302,81
720198183,42,"M","College","Married","$40K - $60K",3,2437,8028,77
780545133,49,"M","Graduate","Single","$80K - $120K",3,4557,7333,91
789960783,39,"F","Graduate","Unknown","Less than $40K",2,10398,7702,81
709556208,40,"F","College","Single","$40K - $60K",1,22361,7586,94
794482158,46,"M","College","Single","$80K - $120K",1,34516,7594,69
780450708,58,"M","College","Single","$120K +",3,34516,4864,48
710016708,44,"F","Graduate","Married","Less than $40K",3,10877,7974,90
712447758,46,"M","Graduate","Married","$80K - $120K",2,11901,7998,82
779435883,37,"M","High School","Unknown","$80K - $120K",2,2273,7899,79
719918358,57,"F","Graduate","Unknown","Less than $40K",2,3082,7787,89
720474408,52,"M","Graduate","Single","$40K - $60K",2,9298,8427,87
719401158,62,"F","Post-Graduate","Single","$40K - $60K",2,4136,7739,97
778430733,45,"M","High School","Unknown","$60K - $80K",5,12399,7855,82
717583908,57,"M","High School","Single","$80K - $120K",6,15030,7603,81
823519458,44,"F","Graduate","Married","Less than $40K",1,6441,7123,94
820936533,47,"M","Graduate","Unknown","Less than $40K",3,2781,9331,93
721227258,51,"M","Post-Graduate","Married","$120K +",5,34516,7520,79
771304383,45,"F","High School","Married","Less than $40K",2,4174,7905,86
778865583,46,"M","Graduate","Married","Less than $40K",2,6954,7510,89
818280108,43,"F","High School","Single","Less than $40K",1,1820,7714,91
778172583,46,"F","High School","Single","Less than $40K",3,6636,7023,86
719121708,41,"M","Graduate","Married","$60K - $80K",3,31497,7685,92
714342033,52,"M","High School","Married","$120K +",3,34516,4863,56
788811558,52,"F","High School","Married","Less than $40K",3,1959,7847,65
788943333,51,"M","Post-Graduate","Married","$80K - $120K",2,34516,4810,55
719258433,49,"M","Graduate","Single","$60K - $80K",1,7801,7561,91
717895833,55,"M","College","Single","$120K +",2,6455,8001,99
711550983,46,"M","Graduate","Divorced","$40K - $60K",2,11343,8313,107
714077583,43,"M","Post-Graduate","Married","$40K - $60K",3,23981,4758,65
716725008,49,"M","High School","Married","$80K - $120K",3,7667,7886,94
716335983,37,"M","High School","Single","$80K - $120K",2,6713,7946,85
716704158,50,"M","Doctorate","Married","$120K +",3,34516,8087,86
820394733,52,"M","College","Married","$120K +",1,34516,7690,87
716574033,45,"F","High School","Divorced","$40K - $60K",2,18000,7149,86
736786908,48,"F","College","Married","Less than $40K",2,5550,6984,85
774099708,39,"F","High School","Single","Less than $40K",1,1621,7400,86
714282333,49,"F","College","Married","Less than $40K",1,3244,7495,97
818316108,43,"F","Graduate","Married","Less than $40K",2,2550,8063,72
709838508,45,"M","Graduate","Divorced","$60K - $80K",1,34516,7167,91
716212383,38,"M","High School","Single","$120K +",3,10874,4619,59
757667133,54,"M","College","Single","$80K - $120K",2,13769,4738,53
794571108,39,"M","Graduate","Divorced","$40K - $60K",2,17894,4691,63
711370458,49,"F","Graduate","Married","Less than $40K",2,15016,7685,84
788528958,45,"M","Graduate","Single","$120K +",1,9036,8356,79
716745408,54,"M","High School","Single","$80K - $120K",2,12813,7803,81
771752508,40,"F","Doctorate","Married","Less than $40K",1,4660,8571,84
788916933,49,"M","College","Married","$60K - $80K",2,34516,8095,81
714938733,48,"M","Post-Graduate","Single","$80K - $120K",2,13174,4890,49
714422058,42,"M","Graduate","Single","$120K +",2,31639,7119,86
712191783,49,"M","High School","Married","$120K +",1,34516,7788,94
712351908,45,"M","High School","Unknown","$80K - $120K",2,26438,8029,81
716742483,38,"F","Graduate","Single","Less than $40K",3,7504,7525,100
709269708,45,"M","Graduate","Single","$120K +",2,34516,7281,95
717257658,41,"M","Graduate","Single","$80K - $120K",2,9357,7971,84
790051758,50,"M","Graduate","Single","$120K +",1,31782,4800,53
772430733,42,"M","Graduate","Married","$120K +",1,34516,7168,88
713460258,45,"F","Doctorate","Married","$40K - $60K",1,19107,8987,89
719785683,41,"M","Post-Graduate","Married","$80K - $120K",2,21751,8332,102
711830433,44,"F","College","Single","Less than $40K",2,7926,7677,87
718306308,48,"M","Graduate","Married","$80K - $120K",2,27984,8147,81
711183558,49,"M","High School","Single","$80K - $120K",1,2221,8618,98
720317658,43,"M","Graduate","Single","$80K - $120K",2,5858,7916,82
717382608,59,"M","Graduate","Single","$60K - $80K",2,26692,8780,86
825767658,49,"M","Graduate","Single","$60K - $80K",3,34516,7711,80
717513933,38,"M","College","Single","$120K +",2,14938,7385,90
789186858,52,"M","Graduate","Married","$80K - $120K",5,33256,7796,97
717658758,49,"M","Graduate","Single","$120K +",2,34516,7962,99
715575258,47,"M","Graduate","Single","$40K - $60K",6,5791,7823,93
712624383,52,"M","College","Single","$80K - $120K",1,34516,7707,99
721335558,57,"F","Graduate","Single","Less than $40K",2,6482,7544,101
713761608,44,"M","Graduate","Divorced","$60K - $80K",3,34516,8450,90
710489583,41,"F","Graduate","Unknown","Less than $40K",1,4941,7631,91
720422358,42,"M","Post-Graduate","Single","$60K - $80K",1,34516,7485,90
709418508,45,"M","Graduate","Married","$60K - $80K",2,7653,7508,93
778439883,50,"M","High School","Unknown","$80K - $120K",2,26840,7969,93
716063583,41,"M","High School","Divorced","$60K - $80K",2,4549,8642,85
716609433,55,"M","High School","Divorced","$120K +",3,16828,4939,63
721053633,45,"M","College","Single","$40K - $60K",2,6530,8904,101
711559008,40,"F","Post-Graduate","Single","$40K - $60K",1,11642,9137,92
718698558,43,"M","College","Single","$80K - $120K",2,5390,7739,106
770190258,49,"F","Graduate","Married","Less than $40K",1,7037,7678,93
709008708,47,"M","College","Married","Less than $40K",1,8390,8316,92
718457058,43,"M","High School","Married","$40K - $60K",1,3442,7801,74
716732958,44,"F","High School","Married","$40K - $60K",2,7244,7925,90
780108408,52,"M","Graduate","Married","$80K - $120K",3,34516,7745,82
720962208,42,"M","Post-Graduate","Married","$60K - $80K",2,2476,4659,48
714019083,40,"F","Graduate","Married","Less than $40K",1,2019,8426,102
819109308,62,"M","Graduate","Divorced","$60K - $80K",3,6103,8080,92
721029858,52,"F","Graduate","Single","Less than $40K",1,2166,8215,109
716762733,50,"F","Doctorate","Single","Less than $40K",1,3449,8300,94
710260983,51,"F","Graduate","Divorced","Less than $40K",3,2984,8296,91
793608258,54,"F","Graduate","Single","Less than $40K",5,13432,4909,50
771411408,50,"M","Post-Graduate","Unknown","$80K - $120K",3,2673,4929,54
794191008,46,"M","College","Married","$120K +",2,34516,7552,87
805516608,50,"M","Graduate","Married","$80K - $120K",1,34516,7755,84
720006333,48,"M","College","Divorced","$80K - $120K",3,4479,4520,63
780114558,50,"M","High School","Married","Less than $40K",1,3968,12535,118
718889508,46,"M","College","Divorced","$60K - $80K",3,10074,8256,99
824799108,46,"F","High School","Married","$40K - $60K",2,10901,7498,90
717370533,40,"M","Post-Graduate","Single","$120K +",2,34516,6453,89
720425508,43,"M","Graduate","Single","$80K - $120K",1,7196,8689,93
712948383,48,"M","Graduate","Married","$60K - $80K",6,34516,7396,100
820330008,46,"M","High School","Married","$120K +",1,32926,8231,98
720809358,39,"M","College","Unknown","$40K - $60K",1,4874,7776,98
714054408,50,"M","College","Unknown","$60K - $80K",2,12889,8272,79
789827208,41,"F","Graduate","Married","Less than $40K",3,7531,7768,92
718308558,49,"F","Graduate","Divorced","Less than $40K",6,1838,7688,93
801064833,42,"M","Graduate","Married","$80K - $120K",1,30117,7930,91
714510483,44,"M","Graduate","Single","$80K - $120K",3,34516,7640,87
718246458,53,"M","Graduate","Single","$80K - $120K",1,24262,8241,105
710822808,51,"M","College","Single","$80K - $120K",3,34516,7854,89
791730183,38,"F","College","Unknown","Less than $40K",2,7385,5070,50
709722858,50,"M","Graduate","Married","$60K - $80K",2,20708,8503,88
712582983,47,"F","Graduate","Married","Less than $40K",3,14057,4729,54
711388458,45,"M","High School","Married","$60K - $80K",5,17072,8591,99
796174983,52,"M","High School","Single","$80K - $120K",3,25737,7722,94
712687083,44,"M","Graduate","Married","$60K - $80K",1,15043,7234,83
713003358,40,"M","Graduate","Single","$80K - $120K",2,29338,4983,40
812443458,57,"M","Graduate","Single","$120K +",3,25808,7794,94
788725608,44,"F","Graduate","Single","Less than $40K",2,8861,8387,102
717559533,47,"M","Graduate","Married","$120K +",3,34516,8212,100
709770408,51,"M","Graduate","Married","$120K +",1,34516,8652,98
720655833,48,"F","High School","Married","Less than $40K",3,2913,4955,56
779548008,50,"M","Graduate","Single","$80K - $120K",2,34516,7745,83
718388733,38,"F","College","Unknown","Less than $40K",3,2609,8677,96
711742758,43,"F","College","Single","$40K - $60K",3,11508,5242,74
757863258,45,"F","Graduate","Unknown","Less than $40K",2,2396,7480,84
712157958,44,"M","High School","Married","$80K - $120K",3,10908,4883,42
814760358,53,"M","Graduate","Unknown","$40K - $60K",2,14627,7766,82
710192283,46,"M","Post-Graduate","Married","$40K - $60K",2,2219,8686,91
718977483,56,"M","Graduate","Single","$80K - $120K",3,25736,7209,91
714880533,40,"M","Graduate","Single","$40K - $60K",2,2849,8669,99
808287408,45,"M","Graduate","Married","$80K - $120K",2,29227,8420,100
709619433,52,"M","Doctorate","Married","$120K +",2,34516,8604,108
711332883,62,"M","High School","Single","$60K - $80K",3,7547,5294,73
820587258,45,"F","Graduate","Married","Less than $40K",5,10677,8637,94
779779083,38,"F","High School","Single","$40K - $60K",2,23981,7872,103
720735408,44,"F","Doctorate","Married","$40K - $60K",3,6329,8514,109
804601833,44,"M","High School","Unknown","$60K - $80K",2,34516,7491,86
714823308,55,"F","College","Single","Less than $40K",3,15987,7345,98
787539333,48,"M","Graduate","Married","$60K - $80K",2,7298,7973,88
716806383,48,"M","Graduate","Married","$80K - $120K",1,28307,9042,122
812230308,47,"M","Graduate","Married","$40K - $60K",3,2430,8444,100
778420383,49,"M","Graduate","Married","$120K +",3,7650,8609,109
774012933,47,"F","College","Divorced","$40K - $60K",2,6443,9277,92
812224983,56,"M","Graduate","Single","$120K +",1,4675,8037,100
709530408,45,"M","Doctorate","Single","$120K +",3,34516,8007,96
750690258,49,"F","Graduate","Married","Less than $40K",3,2821,8220,103
718353633,50,"M","Post-Graduate","Unknown","$80K - $120K",3,34516,5547,75
718528833,51,"M","High School","Married","$120K +",3,30172,8879,101
779293308,51,"M","Graduate","Married","$60K - $80K",3,25653,8305,103
718276758,52,"F","Graduate","Single","$40K - $60K",1,4705,8226,97
712654233,39,"M","High School","Married","$80K - $120K",3,19150,8327,85
719296383,38,"M","High School","Single","$60K - $80K",2,34516,7885,85
808279158,51,"M","Graduate","Married","$80K - $120K",3,11765,8914,99
780497958,41,"M","High School","Divorced","$80K - $120K",3,16627,7996,99
715519983,43,"M","Post-Graduate","Married","$60K - $80K",1,13553,8751,94
708568983,40,"M","High School","Married","$60K - $80K",3,11476,8110,113
789412458,44,"M","Post-Graduate","Married","$60K - $80K",3,23026,4909,52
716837508,48,"M","Graduate","Married","$60K - $80K",2,18477,8695,95
720522633,44,"M","College","Married","$40K - $60K",1,16199,8150,106
712938258,45,"M","Graduate","Single","Less than $40K",1,12695,8328,94
708748833,37,"F","Graduate","Single","$40K - $60K",2,9875,8920,105
712645908,43,"M","High School","Married","$60K - $80K",3,2600,8804,111
719714658,61,"M","Post-Graduate","Single","$60K - $80K",3,12218,5272,62
783121008,55,"F","Graduate","Single","Less than $40K",2,12094,8285,106
789529158,44,"M","High School","Single","$60K - $80K",1,2946,8553,88
811965558,46,"F","College","Single","$40K - $60K",3,13743,9406,106
716858433,43,"F","Graduate","Single","Less than $40K",3,3015,5372,75
812534958,40,"F","High School","Married","$40K - $60K",2,19000,8443,97
714052158,49,"M","High School","Married","$120K +",3,11714,5366,68
711458583,47,"M","College","Married","$60K - $80K",1,34516,8582,106
826451433,42,"M","Graduate","Single","$80K - $120K",1,34516,8502,103
709019283,47,"M","College","Married","$80K - $120K",3,5660,7867,100
710213508,63,"M","High School","Single","$60K - $80K",3,23355,8634,95
775267158,43,"F","Graduate","Married","$40K - $60K",1,2476,8785,111
712268808,55,"M","Graduate","Single","$120K +",2,34516,8765,105
720178158,46,"F","High School","Unknown","Less than $40K",3,7552,5537,63
710958933,43,"M","Graduate","Single","$40K - $60K",3,6080,4866,56
720698883,51,"M","High School","Single","$80K - $120K",3,28605,5524,67
710295858,43,"M","Graduate","Divorced","$80K - $120K",1,24244,8074,84
713209308,59,"M","Graduate","Single","$60K - $80K",3,17218,7971,97
717757608,53,"M","College","Single","$120K +",1,34516,8938,114
789582483,60,"M","High School","Divorced","$40K - $60K",3,9369,7699,101
790168083,51,"M","High School","Unknown","$80K - $120K",2,22741,8438,100
770848308,45,"M","Graduate","Married","$60K - $80K",2,34516,8773,105
713486583,41,"M","Graduate","Married","$60K - $80K",2,17277,8838,97
708697983,56,"M","High School","Unknown","$120K +",2,34516,8766,78
711339258,49,"F","Graduate","Single","$40K - $60K",3,20176,8255,86
781171908,45,"M","Graduate","Single","$40K - $60K",3,3751,9497,106
716486508,45,"F","High School","Married","$40K - $60K",2,3399,5529,78
771674958,45,"M","High School","Married","$40K - $60K",3,11529,8135,97
787909158,40,"F","Graduate","Divorced","Less than $40K",3,8694,9523,105
717140733,52,"F","Graduate","Single","Less than $40K",3,6616,9065,85
799468083,51,"M","Graduate","Married","$40K - $60K",2,11467,14373,97
718993533,44,"M","Graduate","Unknown","$80K - $120K",3,15821,8927,103
709171308,30,"M","High School","Married","$60K - $80K",3,15795,13173,96
798553158,62,"F","Graduate","Single","Less than $40K",2,3109,5470,72
720819858,47,"F","Post-Graduate","Single","Less than $40K",2,8837,8210,100
710924658,52,"F","High School","Single","$40K - $60K",2,2540,9339,99
709108533,49,"M","Graduate","Married","$80K - $120K",2,9959,15139,90
714352533,47,"F","Graduate","Married","$40K - $60K",2,15472,14132,103
813804783,41,"F","High School","Single","$40K - $60K",3,2667,4399,54
771062733,44,"F","Graduate","Single","Less than $40K",2,4291,15511,101
715649358,39,"M","College","Married","$60K - $80K",2,3879,7786,81
713552958,43,"M","Graduate","Unknown","$60K - $80K",3,12773,14833,114
715209333,32,"M","High School","Single","$60K - $80K",1,6224,13630,124
718732833,56,"F","College","Single","Less than $40K",2,2783,3967,42
816328308,60,"F","Graduate","Married","Less than $40K",1,3773,14264,118
711814608,41,"F","High School","Married","$40K - $60K",1,19281,15423,110
803216433,43,"F","Graduate","Married","Less than $40K",3,14806,4804,57
710694033,32,"M","Graduate","Divorced","$40K - $60K",1,7473,13400,104
709257708,47,"F","High School","Single","Less than $40K",1,3108,14965,127
720174033,46,"M","Graduate","Divorced","$80K - $120K",3,34516,12871,104
820666083,41,"M","Graduate","Single","$120K +",3,27742,8646,85
789535233,52,"M","Graduate","Single","$80K - $120K",1,34516,11603,109
716441058,45,"F","High School","Single","Less than $40K",5,14416,13820,99
708908883,37,"F","Graduate","Divorced","Less than $40K",3,12033,12603,106
712152408,44,"M","High School","Single","$60K - $80K",2,34516,12478,97
798451908,36,"F","Graduate","Married","Less than $40K",3,5723,12403,120
794962983,47,"F","Graduate","Divorced","Less than $40K",1,9947,14576,110
720086358,58,"M","Doctorate","Married","$120K +",3,12648,14465,125
710833908,45,"M","High School","Married","$80K - $120K",3,25601,12896,100
772339383,54,"M","Post-Graduate","Single","$40K - $60K",5,4216,13787,121
721382208,38,"F","High School","Married","$40K - $60K",1,3140,13677,122
779349783,46,"M","Doctorate","Married","$60K - $80K",2,21161,13119,104
709210833,48,"F","Doctorate","Married","$40K - $60K",2,9074,14084,110
821752908,53,"M","High School","Single","$60K - $80K",3,4142,15078,117
789878283,39,"M","Graduate","Married","$40K - $60K",2,3152,13670,117
709319658,48,"F","Graduate","Single","Less than $40K",3,15987,7681,71
719222133,41,"M","Graduate","Single","$40K - $60K",3,8919,13719,96
712718958,49,"M","High School","Divorced","$40K - $60K",1,3308,15019,101
709764483,61,"M","Graduate","Unknown","$60K - $80K",1,6157,4041,65
713705358,37,"M","Graduate","Single","$60K - $80K",6,7349,13970,109
789551883,52,"F","Graduate","Single","$40K - $60K",1,14803,14426,87
780551733,54,"F","High School","Married","Less than $40K",2,11605,12592,117
718328283,40,"F","High School","Single","Less than $40K",1,3961,12631,100
712464933,44,"M","Graduate","Married","$80K - $120K",2,19141,15203,114
768181608,43,"F","Graduate","Unknown","Less than $40K",3,3461,13179,122
713869083,56,"M","High School","Married","$80K - $120K",2,29394,14901,92
711465333,35,"M","High School","Single","$80K - $120K",1,24250,12593,99
719924433,40,"F","Graduate","Married","$40K - $60K",2,16191,13452,107
719248158,52,"M","High School","Divorced","$60K - $80K",3,7261,14533,108
719944458,29,"M","High School","Single","$40K - $60K",3,4023,12510,96
715799808,52,"M","High School","Single","$60K - $80K",3,3764,6574,69
711838008,37,"M","Graduate","Married","$60K - $80K",3,6407,9322,77
789594108,47,"M","College","Single","$80K - $120K",1,3429,14107,99
718764708,45,"M","Graduate","Unknown","$120K +",4,8858,14223,103
820271208,46,"M","Graduate","Divorced","$60K - $80K",2,7064,13791,103
708369633,34,"F","Graduate","Married","Less than $40K",3,15487,7031,67
712055433,39,"F","High School","Married","Less than $40K",2,3600,14137,116
721114458,46,"M","College","Single","$120K +",2,34516,14319,96
714959358,50,"M","High School","Married","$80K - $120K",3,34516,8045,71
714941358,53,"F","Graduate","Married","Less than $40K",3,4005,7022,75
716088783,60,"M","College","Married","$80K - $120K",4,29239,8169,65
718458858,41,"M","Graduate","Single","$80K - $120K",3,34516,3526,53
715754133,42,"F","Graduate","Single","Less than $40K",2,3391,13212,107
715630983,31,"F","Graduate","Single","Less than $40K",2,4598,6317,77
712768983,51,"M","Graduate","Single","$80K - $120K",4,34516,8629,65
717565233,51,"M","Doctorate","Single","$80K - $120K",3,31346,13303,92
768643158,44,"F","Graduate","Divorced","Less than $40K",1,3842,13598,119
721530633,51,"F","Graduate","Single","$40K - $60K",1,3785,15209,104
721188033,48,"M","College","Married","Less than $40K",3,6797,16171,112
810261633,44,"M","Graduate","Single","$60K - $80K",2,9682,14991,95
717529233,40,"F","Graduate","Single","Less than $40K",3,3319,4840,44
720943308,47,"M","Graduate","Single","$60K - $80K",1,30498,16202,120
711794358,61,"M","College","Single","$80K - $120K",4,21398,3119,53
709406733,46,"M","Graduate","Divorced","$80K - $120K",2,20434,13280,106
708572658,49,"M","Graduate","Married","$60K - $80K",1,29531,15039,120
712833633,41,"M","Post-Graduate","Married","$40K - $60K",1,10688,13866,98
712412958,41,"F","Doctorate","Married","$40K - $60K",1,18266,14615,124
711578658,56,"F","High School","Married","$40K - $60K",3,6380,13945,97
780730008,51,"M","College","Single","$120K +",2,3477,13627,120
716106108,49,"M","Post-Graduate","Married","$120K +",3,34516,13376,129
789866133,45,"F","Graduate","Unknown","$40K - $60K",3,4318,12867,118
719694408,30,"F","College","Single","Less than $40K",3,4541,7996,80
806992533,49,"F","Graduate","Married","Less than $40K",1,8284,13092,102
718045008,31,"M","Post-Graduate","Married","Less than $40K",2,3768,6639,71
711010683,35,"M","High School","Married","$40K - $60K",2,14382,12941,131
718801158,49,"M","Graduate","Single","$40K - $60K",2,23981,14455,96
712256358,40,"M","Graduate","Married","$60K - $80K",3,22729,13672,110
718102758,61,"F","High School","Married","Less than $40K",1,3175,14071,101
811076883,45,"M","Graduate","Married","$40K - $60K",4,7979,5056,63
814590483,45,"F","Graduate","Married","$40K - $60K",3,3592,12777,95
773283108,31,"M","High School","Married","$60K - $80K",1,32535,15738,116
714615258,32,"M","High School","Single","$40K - $60K",3,4819,9330,64
788687133,42,"M","Graduate","Married","$80K - $120K",3,16433,13678,125
717781608,52,"F","Graduate","Married","Less than $40K",2,9230,14082,99
720136458,39,"M","Post-Graduate","Married","$60K - $80K",2,6867,14119,97
716247708,51,"M","College","Single","$120K +",2,34516,14149,103
714968208,52,"M","High School","Married","$80K - $120K",3,18046,13758,104
719913783,40,"M","Graduate","Single","$40K - $60K",2,7680,13617,105
721169883,41,"M","College","Married","$60K - $80K",3,5002,16161,109
719324658,27,"M","College","Unknown","$80K - $120K",1,34516,14716,112
714577233,50,"F","Graduate","Married","$40K - $60K",3,4755,15999,109
803655333,53,"M","Post-Graduate","Single","$60K - $80K",3,29038,12025,103
710455608,40,"M","High School","Single","$80K - $120K",3,4620,6644,61
711328458,58,"M","High School","Married","$80K - $120K",1,34516,13988,127
708123033,41,"F","Graduate","Single","Less than $40K",1,11463,14511,105
713514633,59,"M","Graduate","Single","$60K - $80K",4,6224,8291,69
710374008,53,"M","Graduate","Single","$80K - $120K",1,34516,12906,100
743420208,47,"F","College","Single","Less than $40K",2,4822,13816,121
716201883,46,"M","Graduate","Unknown","$120K +",2,34516,14696,114
714593883,53,"F","Graduate","Married","Less than $40K",2,12100,13138,115
819628158,42,"M","Graduate","Single","$60K - $80K",3,17887,14544,116
712021233,33,"M","Graduate","Married","$60K - $80K",1,23399,9356,74
710758683,61,"F","Graduate","Unknown","$40K - $60K",3,15698,12980,82
708873183,47,"M","Post-Graduate","Single","$60K - $80K",3,17575,15473,128
766224933,46,"M","Graduate","Married","$80K - $120K",1,29528,14428,119
771626283,54,"M","Post-Graduate","Married","$60K - $80K",3,34516,15033,114
720372483,60,"F","High School","Married","Less than $40K",1,4147,14624,111
716124408,32,"M","Graduate","Single","$120K +",2,34516,7486,64
716979183,45,"M","College","Married","$60K - $80K",1,17646,15527,106
800758233,30,"M","College","Single","$60K - $80K",2,4109,8642,77
720413658,44,"M","High School","Married","$120K +",1,6176,15102,95
715832058,40,"F","Graduate","Unknown","Less than $40K",2,4512,14414,98
716323683,31,"M","Graduate","Married","$80K - $120K",3,32791,13177,106
716987358,29,"M","Post-Graduate","Divorced","$60K - $80K",1,8022,5660,59
710300733,38,"M","High School","Single","$120K +",4,34516,13781,106
709259958,53,"F","Graduate","Single","Less than $40K",3,5541,9195,73
716296833,56,"M","Doctorate","Single","$80K - $120K",1,7204,14042,113
715728108,27,"F","Graduate","Unknown","Less than $40K",1,4548,14330,131
771507258,38,"F","Graduate","Single","Less than $40K",2,3860,14474,118
713758758,48,"M","High School","Married","Less than $40K",2,14581,17628,109
779809908,44,"F","High School","Single","Less than $40K",2,3084,12739,96
780349833,36,"M","College","Married","$40K - $60K",1,23981,15236,120
818235408,30,"M","College","Married","$60K - $80K",3,19534,15634,118
709213458,42,"M","High School","Married","$80K - $120K",3,22993,7867,75
712238958,45,"M","Graduate","Married","Less than $40K",2,7231,15571,115
711813258,56,"M","College","Single","$60K - $80K",1,34516,13633,116
789983133,31,"M","Graduate","Unknown","$80K - $120K",3,34516,14185,98
792139308,48,"F","Graduate","Single","$40K - $60K",2,9215,13345,114
718123608,32,"M","Graduate","Married","$80K - $120K",1,25438,16485,104
715369008,46,"F","High School","Single","Less than $40K",2,3759,15331,106
717556758,52,"F","High School","Single","Less than $40K",2,3029,14934,113
718252533,30,"F","Graduate","Divorced","Less than $40K",1,4203,7292,68
716340783,48,"M","High School","Married","$80K - $120K",1,21526,14441,105
717898758,55,"F","Graduate","Married","Less than $40K",3,12207,5838,74
789791808,43,"M","High School","Married","$40K - $60K",2,7139,14802,112
712544358,48,"M","Graduate","Married","$120K +",4,34516,15552,108
720306408,50,"F","High School","Single","Less than $40K",3,6704,12576,103
710771433,48,"M","Graduate","Single","$80K - $120K",3,2754,13991,125
788778033,39,"F","College","Single","Less than $40K",2,12338,15869,109
708649683,51,"M","High School","Single","$60K - $80K",3,16703,15472,122
708152358,54,"M","Post-Graduate","Unknown","$80K - $120K",3,18512,8019,57
714690633,51,"F","Graduate","Single","Less than $40K",3,3276,14212,116
719719158,38,"M","Post-Graduate","Single","$80K - $120K",3,34516,15584,114
716947083,32,"M","High School","Single","$40K - $60K",2,3845,14593,110
712952283,50,"M","Graduate","Married","$120K +",1,34516,14474,121
718663983,38,"F","Doctorate","Single","Less than $40K",2,3466,13140,94
789550458,59,"M","High School","Single","$40K - $60K",2,15223,14230,111
708226833,53,"M","High School","Married","$120K +",6,34516,13247,107
714361083,40,"F","College","Single","Less than $40K",2,5989,5843,60
714608583,45,"M","High School","Divorced","$120K +",3,5287,8392,69
710775483,53,"M","High School","Unknown","$40K - $60K",1,9060,14305,102
